lamb/microns	ssa
23.01	0.2185744248829405
23.020000000000003	0.21450441735872766
23.03	0.21054879007038485
23.040000000000003	0.2067130235784703
23.05	0.20300360243360005
23.060000000000002	0.19942825940073874
23.07	0.19599627364241495
23.080000000000002	0.19271883497601944
23.090000000000003	0.18960948922783935
23.1	0.18668468336246966
23.110000000000003	0.18396443367089518
23.12	0.1814731461076664
23.130000000000003	0.17924062520359074
23.14	0.17730331727691684
23.150000000000002	0.17570584552855975
23.160000000000004	0.17450290997696405
23.17	0.1737616457445692
23.180000000000003	0.17356456239856047
23.19	0.17401323277069414
23.200000000000003	0.1752329813195774
23.21	0.17737898918563094
23.220000000000002	0.18064461533130322
23.23	0.18527367645266887
23.240000000000002	0.19158087089613107
23.250000000000004	0.19999106692421809
23.26	0.2064733454017813
23.270000000000003	0.2073689487525022
23.28	0.20813751030054112
23.290000000000003	0.20875799940217193
23.3	0.20921138328185598
23.310000000000002	0.2094809022029586
23.32	0.20955227411561353
23.330000000000002	0.20941382846187445
23.340000000000003	0.2090565720112535
23.35	0.208474192250557
23.360000000000003	0.2076630058576615
23.37	0.2066218611151684
23.380000000000003	0.20535200379161386
23.39	0.20385691610623471
23.400000000000002	0.2021421379994026
23.410000000000004	0.20021507917115922
23.42	0.19808482934284727
23.430000000000003	0.19576197305119344
23.44	0.1932584140946249
23.450000000000003	0.19058721359322245
23.46	0.18776244455209
23.470000000000002	0.1847990648694893
23.48	0.18171280992619623
23.490000000000002	0.17852010523812936
23.500000000000004	0.17523799914729674
23.51	0.17188411515669635
23.520000000000003	0.16847662326865673
23.53	0.16503422954741398
23.540000000000003	0.1615761830787397
23.55	0.15812229952709922
23.560000000000002	0.15469300058012417
23.57	0.15130936871006442
23.580000000000002	0.14799321686311223
23.590000000000003	0.1447671729041059
23.6	0.14165477889232647
23.610000000000003	0.13868060554290562
23.62	0.13587038253942343
23.630000000000003	0.13325114571075913
23.64	0.1308514024762369
23.650000000000002	0.12870131740770155
23.660000000000004	0.126832920269001
23.67	0.12528033949025918
23.680000000000003	0.12408006473916158
23.69	0.12327124309380057
23.700000000000003	0.1228960143387797
23.71	0.12299989214680011
23.720000000000002	0.12363219943388898
23.73	0.12484656806872162
23.740000000000002	0.1267015154804789
23.750000000000004	0.12926111368417723
23.76	0.13259577001098222
23.770000000000003	0.13678314363902655
23.78	0.1419092281976305
23.790000000000003	0.14806963871259574
23.8	0.15537115158573467
23.810000000000002	0.16360831689205474
23.82	0.16638844484537146
23.830000000000002	0.16932799143054594
23.840000000000003	0.17242793949397267
23.85	0.1756891749082403
23.860000000000003	0.17911248535729626
23.87	0.18269855931581222
23.880000000000003	0.1864479852328207
23.89	0.19036125092904038
23.900000000000002	0.19443874321698704
23.910000000000004	0.19868074775245406
23.92	0.20308744912536048
23.930000000000003	0.20765893119742415
23.94	0.21239517769338565
23.950000000000003	0.21729607305209508
23.96	0.2223614035428393
23.970000000000002	0.22759085865176676
23.98	0.23298403274241095
23.990000000000002	0.2385404269937191
24.000000000000004	0.24425945161820029
24.01	0.250140428361902
24.020000000000003	0.25618259328754844
24.03	0.26238509984105185
24.040000000000003	0.26874702220112745
24.05	0.2752673589110183
24.060000000000002	0.2819450367905456
24.070000000000004	0.2887789151263027
24.080000000000002	0.2957677901369504
24.090000000000003	0.30291039971026834
24.1	0.3102054284078547
24.110000000000003	0.3176515127334118
24.12	0.3252472466594995
24.130000000000003	0.33299118740812683
24.14	0.34088186147962857
24.150000000000002	0.3489177709246932
24.160000000000004	0.35709739985407873
24.17	0.3654192211806434
24.180000000000003	0.37388170358870376
24.19	0.3824833187254924
24.200000000000003	0.39122254861061384
24.21	0.400097893259061
24.220000000000002	0.40910787851475044
24.23	0.4182510640915336
24.240000000000002	0.42752605182020237
24.250000000000004	0.4369314941004784
24.26	0.4464661025583887
24.270000000000003	0.4561286569107504
24.28	0.46591801403971067
24.290000000000003	0.4758331172821075
24.3	0.48587300594012517
24.310000000000002	0.49603682502176405
24.320000000000004	0.5063238352213649
24.330000000000002	0.5167334231536038
24.340000000000003	0.5272651118557109
24.35	0.5379185715770617
24.360000000000003	0.5486936308763387
24.37	0.5595902880516169
24.380000000000003	0.5706087229310218
24.39	0.58174930905596
24.400000000000002	0.5854349565214922
24.410000000000004	0.5889481199127846
24.42	0.5924418676036846
24.430000000000003	0.5959160568004264
24.44	0.5993705584040452
24.450000000000003	0.6028052566882303
24.46	0.6062200489806784
24.470000000000002	0.6096148453478141
24.48	0.61298956828399
24.490000000000002	0.6163441524044739
24.500000000000004	0.6196785441431112
24.51	0.6229927014545039
24.520000000000003	0.6262865935210312
24.53	0.6295602004650118
24.540000000000003	0.6328135130657195
24.55	0.6360465324820215
24.560000000000002	0.6392592699801267
24.570000000000004	0.6424517466671514
24.580000000000002	0.6456239932300673
24.590000000000003	0.6487760496805492
24.6	0.6519079651055592
24.610000000000003	0.6550197974236773
24.62	0.6581116131476984
24.630000000000003	0.6611834871527744
24.64	0.6642355024508214
24.650000000000002	0.6672677499710238
24.660000000000004	0.6702803283461437
24.67	0.6732733437052143
24.680000000000003	0.6762469094721271
24.69	0.679201146170372
24.700000000000003	0.6821361812339113
24.71	0.6850521488240648
24.720000000000002	0.6879491896526218
24.73	0.6908274508107692
24.740000000000002	0.693687085604363
24.750000000000004	0.6965282533949582
24.76	0.699351119447007
24.770000000000003	0.7021558547809645
24.78	0.7049426360322314
24.790000000000003	0.7077116453162727
24.8	0.7104630700992852
24.810000000000002	0.7131971030749155
24.820000000000004	0.7159139420467301
24.830000000000002	0.7186137898163121
24.840000000000003	0.7212968540774022
24.85	0.7239633473153481
24.860000000000003	0.726613486712421
24.87	0.729247494058851
24.880000000000003	0.7318655956691315
24.89	0.734468022304084
24.900000000000002	0.7370550090985253
24.910000000000004	0.7396267954941322
24.92	0.7421836251780257
24.930000000000003	0.7447257460265453
24.94	0.7472534100546958
24.950000000000003	0.7497668733706971
24.96	0.7522663961360653
24.970000000000002	0.7547522425309742
24.98	0.7572246807248725
24.990000000000002	0.7596839828525872
25.000000000000004	0.7621304249954274
25.01	0.7406021924461669
25.020000000000003	0.7204170466462235
25.03	0.7014440973541995
25.040000000000003	0.6835687001630122
25.05	0.6666900173729132
25.060000000000002	0.6507190057685338
25.070000000000004	0.6355767466005647
25.080000000000002	0.6211930517500811
25.090000000000003	0.6075052942180043
25.1	0.5944574219210199
25.110000000000003	0.5819991221265343
25.12	0.5700851103488928
25.130000000000003	0.5586745225999727
25.14	0.5477303938821952
25.150000000000002	0.5372192089736813
25.160000000000004	0.5271105140761371
25.17	0.5173765799146668
25.180000000000003	0.5079921085057671
25.19	0.4989339771264365
25.200000000000003	0.49018101408884235
25.21	0.48171380180079415
25.220000000000002	0.4735145033114823
25.23	0.46556670913462517
25.240000000000002	0.45785530163210736
25.250000000000004	0.45036633464891157
25.26	0.44308692643080483
25.270000000000003	0.4360051641407544
25.28	0.4291100185296675
25.290000000000003	0.42239126751859446
25.3	0.41583942762025145
25.310000000000002	0.40944569227258937
25.320000000000004	0.4032018762796925
25.330000000000002	0.3971003656610942
25.340000000000003	0.3911340722997043
25.35	0.3852963928562981
25.360000000000003	0.37958117148423287
25.37	0.37398266593567
25.380000000000003	0.3684955166997378
25.39	0.3631147188560193
25.400000000000002	0.3578355963637055
25.410000000000004	0.35265377853945734
25.42	0.34756517850479207
25.430000000000003	0.34256597340889766
25.44	0.33765258625397576
25.450000000000003	0.3328216691693954
25.46	0.32807008799759363
25.470000000000002	0.3233949080690597
25.48	0.31879338105709687
25.490000000000002	0.3142629328139992
25.500000000000004	0.30980115210088727
25.51	0.3054057801319722
25.520000000000003	0.3010747008623246
25.53	0.2968059319551578
25.540000000000003	0.2925976163708803
25.55	0.28844801452605445
25.560000000000002	0.284355496975064
25.570000000000004	0.28031853757218517
25.580000000000002	0.27633570707544775
25.590000000000003	0.2724056671574951
25.6	0.2685271647918514
25.610000000000003	0.2646990269858064
25.62	0.2609201558339509
25.630000000000003	0.2571895238685269
25.64	0.25350616968517026
25.650000000000002	0.251971194409391
25.660000000000004	0.25066129521454
25.67	0.24933912807483127
25.680000000000003	0.24800385120092724
25.69	0.24665472720325735
25.700000000000003	0.24529111729378084
25.71	0.24391247590146575
25.720000000000002	0.24251834565534708
25.73	0.2411083526946323
25.740000000000002	0.23968220226996703
25.750000000000004	0.2382396746043419
25.76	0.236780620985739
25.770000000000003	0.2353049600669729
25.78	0.23381267435109568
25.790000000000003	0.23230380684331978
25.8	0.23077845785268863
25.810000000000002	0.22923678192880995
25.820000000000004	0.227678984920773
25.830000000000002	0.22610532114694856
25.840000000000003	0.22451609066590206
25.85	0.22291163663986352
25.860000000000003	0.22129234278336105
25.87	0.21965863089067936
25.880000000000003	0.2180109584366854
25.89	0.21634981624636243
25.900000000000002	0.21467572622915387
25.910000000000004	0.21298923917481546
25.92	0.21129093260803516
25.930000000000003	0.20958140869961855
25.94	0.2078612922324057
25.950000000000003	0.20613122862051272
25.96	0.20439188198080302
25.970000000000002	0.202643933255744
25.98	0.20088807838711345
25.990000000000002	0.1991250265401107
26.000000000000004	0.19735549837773134
26.01	0.1955802243852672
26.020000000000003	0.19379994324496722
26.03	0.19201540026099803
26.040000000000003	0.19022734583480186
26.05	0.18843653399111301
26.060000000000002	0.18664372095478746
26.070000000000004	0.1848496637787041
26.080000000000002	0.1830551190229005
26.090000000000003	0.18126084148513413
26.1	0.17946758298300772
26.110000000000003	0.17767609118770894
26.12	0.17588710850943987
26.130000000000003	0.17410137103446913
26.14	0.17231960751371642
26.150000000000002	0.17054253840270073
26.160000000000004	0.16877087495259568
26.17	0.16700531835206875
26.180000000000003	0.16524655891950016
26.19	0.1634952753451075
26.200000000000003	0.16175213398238672
26.21	0.1600177881882761
26.220000000000002	0.15829287771128878
26.23	0.156578028126849
26.240000000000002	0.15487385031896678
26.250000000000004	0.15318094000735658
26.26	0.15149987731895487
26.270000000000003	0.1498312264028681
26.28	0.1481755350875973
26.290000000000003	0.14653333457940865
26.3	0.14490513920067072
26.310000000000002	0.1432914461669048
26.320000000000004	0.14292079430419943
26.330000000000002	0.14427892767900605
26.340000000000003	0.14567811939690822
26.35	0.14711959125509494
26.360000000000003	0.1486046215441045
26.37	0.15013454847983573
26.380000000000003	0.15171077388388046
26.39	0.15333476713318606
26.400000000000002	0.15500806940214737
26.410000000000004	0.15673229822249105
26.42	0.15850915238888433
26.430000000000003	0.1603404172410297
26.44	0.16222797035619252
26.450000000000003	0.16417378768963972
26.46	0.16617995020445792
26.470000000000002	0.16824865103662792
26.48	0.17038220324629808
26.490000000000002	0.17258304821170706
26.500000000000004	0.17485376472864236
26.51	0.17719707888535974
26.520000000000003	0.17961587479096378
26.53	0.18211320624440985
26.540000000000003	0.18469230944149895
26.55	0.18735661682908536
26.560000000000002	0.19010977222895034
26.570000000000004	0.19295564736903498
26.580000000000002	0.1958983599770545
26.590000000000003	0.19894229361137394
26.6	0.20209211942674857
26.610000000000003	0.20535282009869904
26.62	0.20872971616035116
26.630000000000003	0.21222849504028798
26.64	0.2158552431301523
26.650000000000002	0.21961648125722516
26.660000000000004	0.22351920399136216
26.67	0.22757092327868744
26.680000000000003	0.23177971696806593
26.69	0.23615428288269286
26.700000000000003	0.24070399919041077
26.71	0.24543899194592306
26.720000000000002	0.2503702108190165
26.73	0.25550951419041606
26.740000000000002	0.2608697649958199
26.750000000000004	0.26646493893629236
26.76	0.2723102469577803
26.770000000000003	0.2784222742446216
26.78	0.2848191383849343
26.790000000000003	0.29152066986616615
26.8	0.29854861866806454
26.810000000000002	0.3059268914648037
26.820000000000004	0.31368182486173896
26.830000000000002	0.321842501220317
26.840000000000003	0.33044111502285684
26.85	0.3395133994724171
26.860000000000003	0.3490991252084827
26.87	0.35924268577484625
26.880000000000003	0.36999378797278737
26.89	0.3814082696970438
26.900000000000002	0.3935490735938802
26.910000000000004	0.40648741231558316
26.92	0.420304170851312
26.930000000000003	0.4350916041851315
26.94	0.45095540548402685
26.950000000000003	0.4680172427310487
26.96	0.4864178924494729
26.970000000000002	0.5063211411892474
26.98	0.5279186835739339
26.990000000000002	0.5514363270950626
27.000000000000004	0.5771419293164356
27.01	0.6053556593485676
27.020000000000003	0.6364634184007103
27.03	0.6610988947333206
27.040000000000003	0.6640832864828041
27.05	0.6670914472243515
27.060000000000002	0.6701237922261568
27.070000000000004	0.6731807458135023
27.080000000000002	0.6762627416092915
27.090000000000003	0.6793702227828882
27.1	0.6825036423067625
27.110000000000003	0.6856634632218477
27.12	0.688850158911336
27.130000000000003	0.6920642133840489
27.14	0.6953061215668431
27.150000000000002	0.6985763896070547
27.160000000000004	0.7018755351852685
27.17	0.7052040878384072
27.180000000000003	0.7085625892942338
27.19	0.7119515938171754
27.200000000000003	0.7153716685660597
27.21	0.7188233939643781
27.220000000000002	0.7223073640835593
27.23	0.7258241870395918
27.240000000000002	0.72937448540375
27.250000000000004	0.7329588966280328
27.26	0.7365780734855855
27.270000000000003	0.740232684527582
27.28	0.7439234145555461
27.290000000000003	0.7476509651122067
27.3	0.751416054989505
27.310000000000002	0.7552194207556846
27.320000000000004	0.7590618173016787
27.330000000000002	0.7629440184083175
27.340000000000003	0.7668668173344859
27.35	0.7708310274278536
27.360000000000003	0.7748374827584242
27.37	0.7788870387769977
27.380000000000003	0.7829805729982687
27.39	0.7871189857110988
27.400000000000002	0.7913032007160622
27.410000000000004	0.7955341660923101
27.42	0.7998128549944956
27.430000000000003	0.8041402664817588
27.44	0.8085174263794797
27.450000000000003	0.8129453881764795
27.46	0.8174252339580879
27.470000000000002	0.8219580753774838
27.48	0.8265450546675553
27.490000000000002	0.8311873456939162
27.500000000000004	0.8358861550525924
27.51	0.8406427232135733
27.520000000000003	0.8454583257126885
27.53	0.8503342743946718
27.540000000000003	0.8552719187090998
27.55	0.8602726470630032
27.560000000000002	0.8653378882319473
27.570000000000004	0.870469112833173
27.580000000000002	0.8756678348642924
27.590000000000003	0.8809356133095231
27.6	0.8862740538192455
27.610000000000003	0.8916848104647123
27.62	0.8971695875726533
27.630000000000003	0.9027301416446728
27.64	0.9083682833648471
27.650000000000002	0.9140858797013119
27.660000000000004	0.9198848561064946
27.67	0.9257671988211592
27.680000000000003	0.9317349572891521
27.69	0.9377902466874343
27.700000000000003	0.9439352505798694
27.71	0.9501722236995396
27.720000000000002	0.956503494869513
27.73	0.9629314700675143
27.740000000000002	0.969458635645194
27.750000000000004	0.9760875617097022
27.76	0.9828209056772023
27.770000000000003	0.9896614160101125
27.78	0.9950722578285504
27.790000000000003	0.9950677875573339
27.8	0.9950632677811049
27.810000000000002	0.9950586984249277
27.820000000000004	0.9950540794124662
27.830000000000002	0.9950494106657899
27.840000000000003	0.995044692105937
27.85	0.9950399236518593
27.860000000000003	0.9950351052215339
27.87	0.9950302367311572
27.880000000000003	0.9950253180957055
27.89	0.9950203492284322
27.900000000000002	0.9950153300413644
27.910000000000004	0.9950102604448074
27.92	0.995005140347838
27.930000000000003	0.994999969657744
27.94	0.9949947482808313
27.950000000000003	0.9949894761212998
27.96	0.9949841530823036
27.970000000000002	0.9949787790654496
27.98	0.9949733539707307
27.990000000000002	0.9949678776965867
28.000000000000004	0.9949623501404096
28.01	0.9949567711974634
28.020000000000003	0.9949511407620233
28.03	0.9949454587265485
28.040000000000003	0.9949397249823139
28.05	0.9949339394185813
28.060000000000002	0.9949281019236815
28.070000000000004	0.9949222123841795
28.080000000000002	0.9949162706850647
28.090000000000003	0.9949102767098756
28.1	0.9949042303405653
28.110000000000003	0.9948981314577642
28.12	0.9948919799402515
28.130000000000003	0.994885775665734
28.14	0.994879518509998
28.150000000000002	0.994873208347359
28.160000000000004	0.9948668450507927
28.17	0.9948604284916014
28.180000000000003	0.9948539585392127
28.19	0.9948474350623618
28.200000000000003	0.994840857927308
28.21	0.9948342269993486
28.220000000000002	0.9948275421418888
28.23	0.9948208032170336
28.240000000000002	0.994814010085054
28.250000000000004	0.9948071626049143
28.26	0.994800260633666
28.270000000000003	0.994793304027246
28.28	0.994786292639674
28.290000000000003	0.9947792263232382
28.3	0.99477210492897
28.310000000000002	0.994764928306232
28.320000000000004	0.9947576963026455
28.330000000000002	0.9947504087642225
28.340000000000003	0.9947430655355601
28.35	0.9947356664593652
28.360000000000003	0.9947282113769199
28.37	0.9947207001279461
28.380000000000003	0.9947131325500475
28.39	0.9947055084798723
28.400000000000002	0.9946978277518685
28.410000000000004	0.9946900901991794
28.42	0.9946822956530764
28.430000000000003	0.994674443943239
28.44	0.9946665348976707
28.450000000000003	0.9946585683425633
28.46	0.9946505441028389
28.470000000000002	0.9946424620013138
28.48	0.9946343218591774
28.490000000000002	0.9946261234960544
28.500000000000004	0.9946178667297954
28.51	0.9946095513765989
28.520000000000003	0.9946011772508072
28.53	0.9945927441650286
28.540000000000003	0.9945842519304205
28.55	0.9945757003558282
28.560000000000002	0.9945670892490585
28.570000000000004	0.9945584184155931
28.580000000000002	0.9945519028875822
28.590000000000003	0.9945457217028714
28.6	0.9945395167425368
28.610000000000003	0.9945332879654706
28.62	0.994527035330527
28.630000000000003	0.9945207587963143
28.64	0.9945144583210437
28.650000000000002	0.9945081338626044
28.660000000000004	0.994501785378996
28.67	0.9944954128277541
28.680000000000003	0.9944890161661584
28.69	0.9944825953509453
28.700000000000003	0.9944761503392591
28.71	0.9944696810874054
28.720000000000002	0.9944631875518037
28.73	0.994456669688327
28.740000000000002	0.9944501274529648
28.750000000000004	0.9944435608009337
28.76	0.9944369696875671
28.770000000000003	0.9944303540680935
28.78	0.994423713897042
28.790000000000003	0.9944170491289811
28.8	0.9944103597183026
28.810000000000002	0.9944036456187679
28.820000000000004	0.9943969067841069
28.830000000000002	0.9943901431678654
28.840000000000003	0.9943833547233377
28.85	0.9943765414034053
28.860000000000003	0.9943697031606211
28.87	0.9943628399477304
28.880000000000003	0.9943559517167673
28.89	0.9943490384195093
28.900000000000002	0.9943421000079248
28.910000000000004	0.9943351364331968
28.92	0.994328147646625
28.930000000000003	0.9943211335989453
28.94	0.994314094240862
28.950000000000003	0.9943070295228169
28.96	0.9942999393948397
28.970000000000002	0.9942928238066181
28.98	0.9942856827080402
28.990000000000002	0.9942785160481913
29.000000000000004	0.994271323776279
29.01	0.9942641058410174
29.020000000000003	0.9942568621908539
29.03	0.9942495927742023
29.040000000000003	0.9942422975389039
29.05	0.9942349764328431
29.060000000000002	0.9942276294033267
29.070000000000004	0.9942202563977062
29.080000000000002	0.9942128573627549
29.090000000000003	0.9942054322452127
29.1	0.9941979809914694
29.110000000000003	0.994190503547808
29.12	0.9941829998597677
29.130000000000003	0.9941754698731693
29.14	0.9941679135331675
29.150000000000002	0.9941603307848863
29.160000000000004	0.9941527215731746
29.17	0.9941450858424535
29.180000000000003	0.99413742353687
29.19	0.9941297346005352
29.200000000000003	0.9941220189768122
29.21	0.9941142766096636
29.220000000000002	0.9941065074418208
29.23	0.994098711416139
29.240000000000002	0.9940908884752769
29.250000000000004	0.9940830385615359
29.26	0.994075161617023
29.270000000000003	0.9940672575833235
29.28	0.9940593264021486
29.290000000000003	0.9940513680143648
29.3	0.9940433823609621
29.310000000000002	0.9940353693827316
29.320000000000004	0.9940273290200244
29.330000000000002	0.9940192612129064
29.340000000000003	0.9940111659009171
29.35	0.9940030430238057
29.360000000000003	0.9939948925206256
29.37	0.993986714330475
29.380000000000003	0.9939785083918403
29.39	0.9939702746431672
29.400000000000002	0.993962013022616
29.410000000000004	0.9939537234678125
29.42	0.9934483353637945
29.430000000000003	0.9928331881374652
29.44	0.9922173321014571
29.450000000000003	0.9916007655552042
29.46	0.990983486809836
29.470000000000002	0.9903654941879403
29.48	0.9897467860241498
29.490000000000002	0.9891273606644906
29.500000000000004	0.9885072164670555
29.51	0.9878863518014338
29.520000000000003	0.9872647650490516
29.53	0.986642454603018
29.540000000000003	0.9860194188686339
29.55	0.9853956562622391
29.560000000000002	0.9847711652124684
29.570000000000004	0.9841459441598512
29.580000000000002	0.9835199915565682
29.590000000000003	0.9828933058667144
29.6	0.9822658855656462
29.610000000000003	0.9816377291415723
29.62	0.9810088350939021
29.630000000000003	0.9803792019340861
29.64	0.9797488281853866
29.650000000000002	0.9791177123832947
29.660000000000004	0.9784858530747222
29.67	0.9778532488188344
29.680000000000003	0.9772198981867403
29.69	0.9765857997613293
29.700000000000003	0.9759509521374585
29.71	0.97531535392221
29.720000000000002	0.9746790037344895
29.73	0.9740419002049551
29.740000000000002	0.9734040419767811
29.750000000000004	0.9727654277049217
29.76	0.9721260560562058
29.770000000000003	0.9714859257097683
29.78	0.9708450353568148
29.790000000000003	0.970203383700384
29.8	0.9695609694558571
29.810000000000002	0.968917791350817
29.820000000000004	0.9682738481244652
29.830000000000002	0.9676291385287268
29.840000000000003	0.9669836613273464
29.85	0.9663374152964024
29.860000000000003	0.9656903992239025
29.87	0.9650426119103845
29.880000000000003	0.9643940521681797
29.89	0.9637447188224252
29.900000000000002	0.9630946107100821
29.910000000000004	0.9624437266801961
29.92	0.9617920655945823
29.930000000000003	0.9611396263270042
29.94	0.9604864077635238
29.950000000000003	0.9598324088028477
29.96	0.9591776283555944
29.970000000000002	0.9585220653447215
29.98	0.9578657187060498
29.990000000000002	0.9572085873871831
30.000000000000004	0.9565506703485329
30.01	0.9558919665626602
30.020000000000003	0.9552324750145467
30.03	0.9545721947019417
30.040000000000003	0.9539111246344533
30.05	0.9532492638347437
30.060000000000002	0.9525866113375319
30.070000000000004	0.951923166190623
30.080000000000002	0.9512589274533206
30.090000000000003	0.9505938941982945
30.1	0.9499280655105038
30.110000000000003	0.9492614404875492
30.12	0.9485940182394333
30.130000000000003	0.9479257978888337
30.14	0.9472567785710257
30.150000000000002	0.9465869594339085
30.160000000000004	0.945916339638012
30.17	0.945244918356602
30.180000000000003	0.9445726947752743
30.19	0.9438996680929786
30.200000000000003	0.9432258375205174
30.21	0.9425512022820008
30.220000000000002	0.9418757616141761
30.23	0.9411995147663729
30.240000000000002	0.9405224610008431
30.250000000000004	0.9398445995923633
30.26	0.9391659298286732
30.270000000000003	0.9384864510104818
30.28	0.9378061624510705
30.290000000000003	0.9371250634768119
30.3	0.9364431534264275
30.310000000000002	0.9346002269214667
30.320000000000004	0.9322650449367397
30.330000000000002	0.9299358413372741
30.340000000000003	0.9276125962443975
30.35	0.9252952898992115
30.360000000000003	0.922983902661098
30.37	0.9206784150065955
30.380000000000003	0.9183788075282687
30.39	0.916085060934247
30.400000000000002	0.913797156046312
30.410000000000004	0.9115150737998521
30.42	0.909238795241973
30.430000000000003	0.9069683015310711
30.44	0.9047035739357682
30.450000000000003	0.9024445938337017
30.46	0.9001913427107193
30.470000000000002	0.8979438021603244
30.48	0.8957019538816156
30.490000000000002	0.8934657796797824
30.500000000000004	0.8912352614639946
30.51	0.8890103812471891
30.520000000000003	0.8867911211448603
30.53	0.8845774633739879
30.540000000000003	0.8823693902529434
30.55	0.8801668841996674
30.560000000000002	0.8779699277311812
30.570000000000004	0.8757785034628106
30.580000000000002	0.8735925941073256
30.590000000000003	0.8714121824738601
30.6	0.8692372514673108
30.610000000000003	0.8670677840874921
30.62	0.8649037634281747
30.630000000000003	0.8627451726762703
30.64	0.8605919951111031
30.650000000000002	0.8584442141039721
30.660000000000004	0.8563018131163957
30.67	0.8541647757003106
30.680000000000003	0.852033085496905
30.69	0.8499067262358645
30.700000000000003	0.8477856817342285
30.71	0.8456699358966223
30.720000000000002	0.8435594727133771
30.73	0.8414542762606807
30.740000000000002	0.8393543306992794
30.750000000000004	0.8372596202741708
30.76	0.8351701293133054
30.770000000000003	0.833085842227691
30.78	0.8310067435098157
30.790000000000003	0.8289328177337879
30.8	0.8268640495537678
30.810000000000002	0.8248004237043702
30.820000000000004	0.8227419249986825
30.830000000000002	0.8206885383289227
30.840000000000003	0.8186402486646922
30.85	0.8165970410529345
30.860000000000003	0.8145589006171667
30.87	0.8125258125566518
30.880000000000003	0.8104977621460977
30.89	0.8084747347344815
30.900000000000002	0.8064567157450223
30.910000000000004	0.8044436906743804
30.92	0.8024356450916256
30.930000000000003	0.8004325646382913
30.94	0.7984344350271941
30.950000000000003	0.7964412420425545
30.96	0.7944529715381992
30.970000000000002	0.7924696094382717
30.980000000000004	0.790491141736014
30.990000000000002	0.7885175544932311
31.000000000000004	0.7865488338397455
31.01	0.7845849659727641
31.020000000000003	0.7826259371566439
31.03	0.7806717337220743
31.040000000000003	0.7787223420651551
31.05	0.7767777486479303
31.060000000000002	0.774837939996857
31.070000000000004	0.7729029027024185
31.080000000000002	0.7709726234191074
31.090000000000003	0.7690470888643768
31.1	0.7671262858184124
31.110000000000003	0.7652102011236577
31.12	0.7632988216837978
31.130000000000003	0.7613921344641665
31.14	0.7594901264903432
31.150000000000002	0.7575927848482403
31.160000000000004	0.7557000966833058
31.17	0.7538120492002025
31.180000000000003	0.7519286296624341
31.19	0.7500498253914459
31.200000000000003	0.7481756237665164
31.21	0.7463060122244498
31.220000000000002	0.7444409782584985
31.230000000000004	0.7425805094186075
31.240000000000002	0.7407245933104999
31.250000000000004	0.7388732175953688
31.26	0.7397670478820685
31.270000000000003	0.7406653543999948
31.28	0.7415681684476235
31.290000000000003	0.7424755216057427
31.3	0.7433874457405173
31.310000000000002	0.7443039730063664
31.320000000000004	0.745225135850402
31.330000000000002	0.7461509670142802
31.340000000000003	0.7470814995389351
31.35	0.7480167667673897
31.360000000000003	0.7489568023481247
31.37	0.7499016402391492
31.380000000000003	0.7508513147113975
31.39	0.7518058603521062
31.400000000000002	0.7527653120689319
31.410000000000004	0.7537297050933622
31.42	0.7546990749851445
31.430000000000003	0.7556734576348948
31.44	0.7566528892698017
31.450000000000003	0.7576374064560751
31.46	0.7586270461036181
31.470000000000002	0.7596218454701238
31.480000000000004	0.760621842165158
31.490000000000002	0.7616270741545152
31.500000000000004	0.762637579763949
31.51	0.7636533976845127
31.520000000000003	0.7646745669757963
31.53	0.7657011270712308
31.540000000000003	0.7667331177821104
31.55	0.7677705793025942
31.560000000000002	0.7688135522142971
31.570000000000004	0.7698620774904888
31.580000000000002	0.7709161965013873
31.590000000000003	0.7719759510190856
31.6	0.7730413832225007
31.610000000000003	0.7741125357014564
31.62	0.7751894514633233
31.630000000000003	0.7762721739369769
31.64	0.7773607469784573
31.650000000000002	0.7784552148760713
31.660000000000004	0.7795556223564132
31.67	0.7806620145889922
31.680000000000003	0.7817744371924384
31.69	0.7828929362396244
31.700000000000003	0.7840175582637686
31.71	0.7851483502641343
31.720000000000002	0.7862853597120022
31.730000000000004	0.7874286345564115
31.740000000000002	0.7885782232306289
31.750000000000004	0.7897341746578243
31.76	0.790896538257807
31.770000000000003	0.7920653639528351
31.78	0.7932407021752411
31.790000000000003	0.7944226038723862
31.8	0.7956111205144049
31.810000000000002	0.796806304100772
31.820000000000004	0.798008207167015
31.830000000000002	0.7992168827916974
31.840000000000003	0.8004323846035768
31.85	0.801654766789109
31.860000000000003	0.8028840840990739
31.87	0.8041203918566154
31.880000000000003	0.8053637459644848
31.89	0.8066142029126189
31.900000000000002	0.8078718197865399
31.910000000000004	0.809136654274052
31.92	0.8104087646749433
31.930000000000003	0.8116882099074748
31.94	0.8129750495179997
31.950000000000003	0.814269343688521
31.96	0.8155711532454691
31.970000000000002	0.8168805396688661
31.980000000000004	0.8181975651006402
31.990000000000002	0.8195222923536098
32.0	0.8208547849213234
32.01	0.8221951069860715
32.019999999999996	0.8235433234298192
32.03	0.8248994998426421
32.04	0.8262637025328119
32.05	0.827635998537136
32.059999999999995	0.8290164556304241
32.07	0.8304051423363429
32.08	0.8318021279366562
32.089999999999996	0.8332074824839073
32.1	0.8346212768099143
32.11	0.8360435825379953
32.12	0.8374744720942651
32.129999999999995	0.8389140187177703
32.14	0.8403622964735296
32.15	0.8418193802630655
